Id,LotArea,Street,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SalePrice
1306,9204,Pave,Inside,5,5,1963,1963,1144,1144,0,1144,1,1,3,1,6,0,Detchd,1962,1,336,2008,124000
1307,4435,Pave,Inside,6,5,2003,2003,848,848,0,848,1,0,1,1,3,0,Attchd,2003,2,420,2008,136500
1308,10930,Pave,Inside,5,6,1945,1950,913,1048,510,1558,1,1,3,1,6,1,Attchd,1962,1,288,2008,140000
1309,7200,Pave,Corner,5,7,1940,1992,788,804,0,804,1,0,2,1,4,2,Attchd,1940,1,240,2010,119000
1310,12546,Pave,Corner,6,7,1981,1981,1440,1440,0,1440,2,0,3,1,7,1,Attchd,1981,2,467,2007,182900
1311,21930,Pave,Inside,5,5,2005,2005,732,734,1104,1838,2,1,4,1,7,1,BuiltIn,2005,2,372,2006,192140
1312,4928,Pave,Inside,6,6,1976,1976,958,958,0,958,2,0,2,1,5,0,Attchd,1976,2,440,2009,143750
1313,10800,Pave,Inside,4,6,1927,2007,656,968,0,968,2,0,4,1,5,0,Detchd,1928,1,216,2007,64500
1314,10261,Pave,Inside,6,5,2000,2000,936,962,830,1792,2,1,3,1,8,1,Attchd,2000,2,451,2008,186500
1315,9000,Pave,FR2,4,6,1971,1971,864,864,0,864,1,0,3,1,5,0,Detchd,1974,2,528,2007,120500
1316,12444,Pave,FR2,8,5,2008,2008,1932,1932,0,1932,2,0,2,1,7,1,Attchd,2008,3,774,2008,394617
1317,7407,Pave,Inside,6,7,1957,1996,912,1236,0,1236,1,0,2,1,6,0,Attchd,1957,2,923,2010,149700
1318,11584,Pave,Inside,7,6,1979,1979,539,1040,685,1725,2,1,3,1,6,1,Attchd,1979,2,550,2007,197000
1319,11526,Pave,Inside,6,7,1922,1994,588,1423,748,2555,2,0,3,1,11,1,Detchd,1993,2,672,2008,191000
1320,4426,Pave,Inside,6,5,2004,2004,848,848,0,848,1,0,1,1,3,1,Attchd,2004,2,420,2008,149300
1321,11003,Pave,Inside,10,5,2008,2008,1017,1026,981,2007,2,1,3,1,10,1,Attchd,2008,3,812,2009,310000
1322,8854,Pave,Inside,6,6,1916,1950,952,952,0,952,1,0,2,1,4,1,Detchd,1916,1,192,2009,121000
1323,8500,Pave,FR2,7,5,2004,2004,1422,1422,0,1422,2,0,3,1,7,0,Attchd,2004,2,626,2007,179600
1324,8400,Pave,Inside,6,5,1966,1966,814,913,0,913,1,0,3,1,6,0,Detchd,1990,1,240,2007,129000
1325,26142,Pave,CulDSac,5,7,1962,1962,1188,1188,0,1188,1,0,3,1,6,0,Attchd,1962,1,312,2010,157900
1326,10000,Pave,Inside,8,5,1995,1996,1220,1220,870,2090,2,1,3,1,8,1,Attchd,1995,2,556,2007,240000
1327,11767,Pave,Inside,4,7,1910,2000,560,796,550,1346,1,1,2,1,6,0,Detchd,1950,1,384,2007,112000
1328,1533,Pave,Inside,5,7,1970,1970,630,630,0,630,1,0,1,1,3,0,NA,NA,0,0,2006,92000
1329,9000,Pave,FR2,5,5,1974,1974,896,896,896,1792,2,2,4,2,8,0,NA,NA,0,0,2009,136000
1330,9262,Pave,Inside,8,5,2008,2009,1573,1578,0,1578,2,0,3,1,7,1,Attchd,2008,3,840,2009,287090
1331,3675,Pave,Inside,5,5,2005,2005,547,1072,0,1072,1,0,2,1,5,0,Basment,2005,2,525,2006,145000
1332,17217,Pave,Inside,5,5,2006,2006,1140,1140,0,1140,1,0,3,1,6,0,NA,NA,0,0,2006,84500
1333,7500,Pave,Inside,7,5,2004,2005,1221,1221,0,1221,2,0,2,1,6,0,Attchd,2004,2,400,2009,185000
1334,7917,Pave,Inside,6,5,1999,2000,953,953,694,1647,2,1,3,1,7,1,Attchd,1999,2,460,2007,175000
1335,13175,Pave,Inside,6,6,1978,1988,1542,2073,0,2073,2,0,3,1,7,2,Attchd,1978,2,500,2010,210000
1336,9042,Pave,Inside,7,9,1941,2006,1152,1188,1152,2340,2,0,4,1,9,2,Attchd,1941,1,252,2010,266500
1337,9717,Pave,Inside,5,6,1950,1996,1078,1078,0,1078,1,0,2,1,5,0,Attchd,1950,1,240,2010,142125
1338,9937,Pave,Inside,5,6,1965,1965,1256,1256,0,1256,1,1,3,1,6,0,Attchd,1965,1,276,2008,147500
1339,9600,Pave,Inside,5,7,1940,1950,728,976,332,1308,1,1,2,1,7,2,Detchd,1940,1,256,2009,160000
1340,7390,Pave,Inside,5,7,1955,1955,1098,1098,0,1098,1,0,3,1,6,0,Attchd,1955,1,260,2008,135000
